"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","HDSD","HN01","HN02","HN03","HTDD","HX01","HX02","HX03","LN01","LN02","LN03","LX01","LX02","LX03","MN01","MN02","MN03","MNPN","MX01","MX02","MX03","MXPN","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USC00040449","BALCH POWER HOUSE, CA US","36.9092","-119.0883","528.8","2017-10",,"1653","79","1","1",,,"0","0","0","27","3","43",,,"0.46","94",,"66",,,,"49",,,,,,,,,,,,,,,,,,"0.46",,,"66.1","78.8","53.3",,,,,,,,
"USC00040449","BALCH POWER HOUSE, CA US","36.9092","-119.0883","528.8","2017-11",,"1653","0","6","3",,,"0","0","0","6","0","40",,,"0.71","73",,"348",,,,"282",,,,,,,,,,,,,,,,,,"1.66",,,"55.6","64.1","47.1",,,,,,,,
"USC00040449","BALCH POWER HOUSE, CA US","36.9092","-119.0883","528.8","2017-12",,"1653","0","1","1",,,"0","3","0","0","0","28",,,"0.20","65",,"853",,,,"505",,,,,,,,,,,,,,,,,,"0.20",,,"48.7","56.7","40.7",,,,,,,,
"USR0000CTOM","MOUNT TOM CALIFORNIA, CA US","37.3761","-119.1783","2748.7","2017-09",,,"8",,,,,"0","4","0","6","0","22",,,,"79",,,,,,"393",,,,,,,,,,,,,,,,,,,,,"52.2","60.4","44.0",,,,,,,,
"USR0000CTOM","MOUNT TOM CALIFORNIA, CA US","37.3761","-119.1783","2748.7","2017-10",,,"0",,,,,"0","4","0","2","0","28",,,,"70",,,,,,"451",,,,,,,,,,,,,,,,,,,,,"50.4","58.4","42.5",,,,,,,,
"USR0000CTOM","MOUNT TOM CALIFORNIA, CA US","37.3761","-119.1783","2748.7","2017-11",,,"0",,,,,"0","12","0","0","0","25",,,,"62",,,,,,"705",,,,,,,,,,,,,,,,,,,,,"41.5","48.2","34.8",,,,,,,,
"USR0000CTOM","MOUNT TOM CALIFORNIA, CA US","37.3761","-119.1783","2748.7","2017-12",,,"0",,,,,"0","9","1","0","0","8",,,,"59",,,,,,"749",,,,,,,,,,,,,,,,,,,,,"40.8","48.0","33.6",,,,,,,,
"USW00023179","NEEDLES AIRPORT, CA US","34.7675","-114.6188","271.3","2017-09","8.3","4925","696","3","1",,,"0","0","0","30","24","63",,,"0.19","115",,"0",,,,"0",,,,,,,,,,,,,,,,,,"0.26",,,"88.2","99.7","76.7",,"290","300",,,"35.1","43",
"USW00023179","NEEDLES AIRPORT, CA US","34.7675","-114.6188","271.3","2017-10","9.4","5343","418","0","0",,,"0","0","0","31","22","59",,,"0.00","98",,"0",,,,"0",,,,,,,,,,,,,,,,,,"0.00",,,"78.5","92.0","65.0",,"20","10",,,"42.9","55",
"USW00023179","NEEDLES AIRPORT, CA US","34.7675","-114.6188","271.3","2017-11","6.5","5473","130","0","0",,,"0","0","0","30","0","47",,,"0.00","89",,"14",,,,"14",,,,,,,,,,,,,,,,,,"0.00",,,"68.9","80.2","57.6",,"10","20",,,"33.1","40",
"USW00023179","NEEDLES AIRPORT, CA US","34.7675","-114.6188","271.3","2017-12","9.8","5477","4","0","0",,,"0","0","0","18","0","38",,,"0.00","82",,"216",,,,"202",,,,,,,,,,,,,,,,,,"0.00",,,"58.6","69.8","47.3",,"10","30",,,"40.9","52",
"US1CAOR0019","MISSION VIEJO 1.3 SSE, CA US","33.595421","-117.644161","214.6","2017-09",,,,"2","0",,"0",,,,,,,,"0.0","0.02",,,,,,,,,,,,,,,,,,,,,,,,,"0.03",,"0.0",,,,,,,,,,,
"US1CAOR0019","MISSION VIEJO 1.3 SSE, CA US","33.595421","-117.644161","214.6","2017-10",,,,"1","0",,,,,,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,,"0.02",,,,,,,,,,,,,
"US1CAOR0019","MISSION VIEJO 1.3 SSE, CA US","33.595421","-117.644161","214.6","2017-11",,,,"7","0",,,,,,,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,,,"0.17",,,,,,,,,,,,,
"US1CAOR0019","MISSION VIEJO 1.3 SSE, CA US","33.595421","-117.644161","214.6","2017-12",,,,"1","0",,"0",,,,,,,,"0.0","0.03",,,,,,,,,,,,,,,,,,,,,,,,,"0.03",,"0.0",,,,,,,,,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","38.5764","-122.578","106.1","2017-09",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,"0.0",,,,,,,,,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","38.5764","-122.578","106.1","2017-10",,,,"1","1",,"0",,,,,,,,"0.0","0.36",,,,,,,,,,,,,,,,,,,,,,,,,"0.36",,"0.0",,,,,,,,,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","38.5764","-122.578","106.1","2017-12",,,,"2","0",,"0",,,,,,,,"0.0","0.07",,,,,,,,,,,,,,,,,,,,,,,,,"0.09",,"0.0",,,,,,,,,,,
"USC00042863","ESCONDIDO NUMBER 2, CA US","33.121","-117.09","182.9","2017-09",,"1558","279","1","0",,,"0","0","0","30","7","53",,,"0.01","106",,"0",,,,"0",,,,,,,,,,,,,,,,,,"0.01",,,"74.3","84.7","63.9",,,,,,,,
"USC00042863","ESCONDIDO NUMBER 2, CA US","33.121","-117.09","182.9","2017-10",,"1765","207","0","0",,,"0","0","0","29","10","51",,,"0.00","104",,"4",,,,"4",,,,,,,,,,,,,,,,,,"0.00",,,"71.5","85.0","58.1",,,,,,,,
"USC00042863","ESCONDIDO NUMBER 2, CA US","33.121","-117.09","182.9","2017-11",,"1812","47","0","0",,,"0","0","0","28","3","43",,,"0.00","96",,"63",,,,"59",,,,,,,,,,,,,,,,,,"0.00",,,"64.6","76.7","52.5",,,,,,,,
"USC00042863","ESCONDIDO NUMBER 2, CA US","33.121","-117.09","182.9","2017-12",,"1817","4","0","0",,,"0","0","0","26","0","35",,,"0.00","84",,"231",,,,"168",,,,,,,,,,,,,,,,,,"0.00",,,"59.7","75.3","44.1",,,,,,,,
"USC00040444","BAKERSFIELD 5 NW, CA US","35.4186","-119.0508","143.3","2017-09",,"2423","382","3","1",,,"0","0","0","30","17","51",,,"0.91","108",,"9",,,,"9",,,,,,,,,,,,,,,,,,"0.98",,,"77.4","90.3","64.6",,,,,,,,
"USC00040444","BAKERSFIELD 5 NW, CA US","35.4186","-119.0508","143.3","2017-10",,"2512","89","0","0",,,"0","0","0","29","2","45",,,"0.00","90",,"48",,,,"39",,,,,,,,,,,,,,,,,,"0.00",,,"66.6","81.4","51.9",,,,,,,,
"USC00040444","BAKERSFIELD 5 NW, CA US","35.4186","-119.0508","143.3","2017-11",,"2519","6","2","0",,,"0","0","0","17","0","39",,,"0.01","84",,"246",,,,"198",,,,,,,,,,,,,,,,,,"0.02",,,"58.6","69.7","47.5",,,,,,,,
"USC00040444","BAKERSFIELD 5 NW, CA US","35.4186","-119.0508","143.3","2017-12",,"2519","0","1","0",,,"0","9","0","0","0","27",,,"0.05","68",,"776",,,,"529",,,,,,,,,,,,,,,,,,"0.05",,,"47.9","62.1","33.8",,,,,,,,
"USC00041534","CARMEL VALLEY, CA US","36.4805","-121.7244","146.3","2017-09",,"423","196","2","0",,,"0","0","0","30","11","43",,,"0.05","111",,"96",,,,"31",,,,,,,,,,,,,,,,,,"0.08",,,"70.5","85.6","55.4",,,,,,,,
"USC00041534","CARMEL VALLEY, CA US","36.4805","-121.7244","146.3","2017-10",,"526","103","1","1",,,"0","0","0","26","10","38",,,"0.22","103",,"196",,,,"101",,,,,,,,,,,,,,,,,,"0.22",,,"65.1","82.4","47.7",,,,,,,,
"USC00041534","CARMEL VALLEY, CA US","36.4805","-121.7244","146.3","2017-11",,"538","12","7","3",,,"0","0","0","14","1","35",,,"0.45","90",,"423",,,,"227",,,,,,,,,,,,,,,,,,"0.98",,,"57.9","70.9","44.8",,,,,,,,
"USC00041534","CARMEL VALLEY, CA US","36.4805","-121.7244","146.3","2017-12",,"538","0","2","1",,,"0","4","0","15","0","23",,,"0.14","83",,"749",,,,"326",,,,,,,,,,,,,,,,,,"0.20",,,"54.5","70.2","38.7",,,,,,,,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2017-09",,"28","27","9","0",,,"0","0","0","16","0","42",,,"0.08","87",,"447",,,,"93",,,,,,,,,,,,,,,,,,"0.24",,,"62.8","71.3","54.3",,,,,,,,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2017-10",,"50","22","5","1",,,"0","0","0","10","2","35",,,"0.41","92",,"713",,,,"265",,,,,,,,,,,,,,,,,,"0.46",,,"57.1","68.7","45.6",,,,,,,,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2017-11",,"50","0","14","10",,,"0","0","0","3","0","36",,,"1.99","74",,"1011",,,,"298",,,,,,,,,,,,,,,,,,"3.98",,,"55.1","63.8","46.3",,,,,,,,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2017-12",,"50","0","2","1",,,"0","1","0","4","0","30",,,"0.12","70",,"1405",,,,"395",,,,,,,,,,,,,,,,,,"0.16",,,"52.3","62.9","41.6",,,,,,,,
"US1CATH0005","RED BLUFF 6.0 W, CA US","40.159076","-122.35154","127.4","2017-09",,,,"1","1",,"0",,,,,,,,"0.0","0.40",,,,,,,,,,,,,,,,,,,,,,,,,"0.40",,"0.0",,,,,,,,,,,
"US1CATH0005","RED BLUFF 6.0 W, CA US","40.159076","-122.35154","127.4","2017-11",,,,"15","8",,,,,,,,,,,"0.76",,,,,,,,,,,,,,,,,,,,,,,,,"2.87",,,,,,,,,,,,,
"US1CATH0005","RED BLUFF 6.0 W, CA US","40.159076","-122.35154","127.4","2017-12",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,"0.0",,,,,,,,,,,
"US1CAFR0005","TOLLHOUSE 6.2 SSE, CA US","36.93424","-119.35855","425.8","2017-09",,,,"2","1",,"0",,,,,,,,"0.0","0.55",,,,,,,,,,,,,,,,,,,,,,,,,"0.61",,"0.0",,,,,,,,,,,
"US1CAFR0005","TOLLHOUSE 6.2 SSE, CA US","36.93424","-119.35855","425.8","2017-10",,,,"1","1",,"0",,,,,,,,"0.0","0.15",,,,,,,,,,,,,,,,,,,,,,,,,"0.15",,"0.0",,,,,,,,,,,
"US1CAFR0005","TOLLHOUSE 6.2 SSE, CA US","36.93424","-119.35855","425.8","2017-11",,,,"3","2",,"0",,,,,,,,"0.0","0.62",,,,,,,,,,,,,,,,,,,,,,,,,"1.07",,"0.0",,,,,,,,,,,
"US1CAFR0005","TOLLHOUSE 6.2 SSE, CA US","36.93424","-119.35855","425.8","2017-12",,,,"2","0",,"0",,,,,,,,"0.0","0.09",,,,,,,,,,,,,,,,,,,,,,,,,"0.11",,"0.0",,,,,,,,,,,
"US1CASH0075","REDDING 8.8 NE, CA US","40.669867","-122.256356","224.9","2017-11",,,,"16","9",,,,,,,,,,,"2.07",,,,,,,,,,,,,,,,,,,,,,,,,"8.47",,,,,,,,,,,,,
"US1CASH0075","REDDING 8.8 NE, CA US","40.669867","-122.256356","224.9","2017-12",,,,"2","0",,"0",,,,,,,,"0.0","0.03",,,,,,,,,,,,,,,,,,,,,,,,,"0.06",,"0.0",,,,,,,,,,,
"US1CAFR0008","HELM 2.7 NNE, CA US","36.57016667","-120.08916667","55.8","2017-09",,,,"1","1",,"0",,,,,,,,"0.0","0.20",,,,,,,,,,,,,,,,,,,,,,,,,"0.20",,"0.0",,,,,,,,,,,
"US1CAFR0008","HELM 2.7 NNE, CA US","36.57016667","-120.08916667","55.8","2017-10",,,,"1","0",,"0",,,,,,,,"0.0","0.08",,,,,,,,,,,,,,,,,,,,,,,,,"0.08",,"0.0",,,,,,,,,,,
"US1CAFR0008","HELM 2.7 NNE, CA US","36.57016667","-120.08916667","55.8","2017-11",,,,"2","1",,"0",,,,,,,,"0.0","0.13",,,,,,,,,,,,,,,,,,,,,,,,,"0.15",,"0.0",,,,,,,,,,,
"US1CAFR0008","HELM 2.7 NNE, CA US","36.57016667","-120.08916667","55.8","2017-12",,,,"1","0",,"0",,,,,,,,"0.0","0.08",,,,,,,,,,,,,,,,,,,,,,,,,"0.08",,"0.0",,,,,,,,,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","38.4777","-122.69","196.0","2017-09",,,,"5","1",,,,,,,,,,,"0.11",,,,,,,,,,,,,,,,,,,,,,,,,"0.17",,,,,,,,,,,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","38.4777","-122.69","196.0","2017-10",,,,"2","1",,,,,,,,,,,"0.52",,,,,,,,,,,,,,,,,,,,,,,,,"0.53",,,,,,,,,,,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","38.4777","-122.69","196.0","2017-11",,,,"11","9",,,,,,,,,,,"1.92",,,,,,,,,,,,,,,,,,,,,,,,,"6.07",,,,,,,,,,,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","38.4777","-122.69","196.0","2017-12",,,,"2","0",,,,,,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,,,"0.14",,,,,,,,,,,,,
"US1CATH0009","RED BLUFF 1.1 S, CA US","40.1576309204102","-122.236198425293","98.5","2017-09",,,,"1","1",,"0",,,,,,,,"0.0","0.43",,,,,,,,,,,,,,,,,,,,,,,,,"0.43",,"0.0",,,,,,,,,,,
"US1CASN0125","BODEGA BAY 1.3 NW, CA US","38.335108","-123.047291","26.5","2017-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.27",,,,,,,,,,,,,
"US1CASN0125","BODEGA BAY 1.3 NW, CA US","38.335108","-123.047291","26.5","2017-10",,,,"7","1",,,,,,,,,,,"0.29",,,,,,,,,,,,,,,,,,,,,,,,,"0.36",,,,,,,,,,,,,
"US1CASN0125","BODEGA BAY 1.3 NW, CA US","38.335108","-123.047291","26.5","2017-11",,,,"14","6",,,,,,,,,,,"1.32",,,,,,,,,,,,,,,,,,,,,,,,,"4.44",,,,,,,,,,,,,
"US1CASN0125","BODEGA BAY 1.3 NW, CA US","38.335108","-123.047291","26.5","2017-12",,,,"4","0",,,,,,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,"0.11",,,,,,,,,,,,,
"US1CASN0116","SANTA ROSA 1.7 E, CA US","38.449202","-122.669074","67.1","2017-09",,,,"3","1",,,,,,,,,,,"0.17",,,,,,,,,,,,,,,,,,,,,,,,,"0.23",,,,,,,,,,,,,
"US1CASN0116","SANTA ROSA 1.7 E, CA US","38.449202","-122.669074","67.1","2017-10",,,,"1","1",,,,,,,,,,,"0.49",,,,,,,,,,,,,,,,,,,,,,,,,"0.49",,,,,,,,,,,,,
"US1CASN0116","SANTA ROSA 1.7 E, CA US","38.449202","-122.669074","67.1","2017-12",,,,"2","0",,,,,,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,,,"0.09",,,,,,,,,,,,,
"US1CASN0117","SEBASTOPOL 1.4 WSW, CA US","38.391804","-122.850068","54.3","2017-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.64",,,,,,,,,,,,,
"US1CASD0154","FALLBROOK 2.7 SSE, CA US","33.33073","-117.22514","182.6","2017-09",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,"0.0",,,,,,,,,,,
"US1CASD0154","FALLBROOK 2.7 SSE, CA US","33.33073","-117.22514","182.6","2017-10",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,"0.0",,,,,,,,,,,
"US1CASD0154","FALLBROOK 2.7 SSE, CA US","33.33073","-117.22514","182.6","2017-11",,,,"1","0",,"0",,,,,,,,"0.0","0.03",,,,,,,,,,,,,,,,,,,,,,,,,"0.03",,"0.0",,,,,,,,,,,
"US1CASD0154","FALLBROOK 2.7 SSE, CA US","33.33073","-117.22514","182.6","2017-12",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,"0.0",,,,,,,,,,,
"US1CAFR0002","CLOVIS 2.9 N, CA US","36.861105","-119.693063","116.4","2017-09",,,,"2","2",,"0",,,,,,,,"0.0","0.27",,,,,,,,,,,,,,,,,,,,,,,,,"0.44",,"0.0",,,,,,,,,,,
"US1CAFR0002","CLOVIS 2.9 N, CA US","36.861105","-119.693063","116.4","2017-10",,,,"1","0",,"0",,,,,,,,"0.0","0.07",,,,,,,,,,,,,,,,,,,,,,,,,"0.07",,"0.0",,,,,,,,,,,
"US1CAFR0002","CLOVIS 2.9 N, CA US","36.861105","-119.693063","116.4","2017-11",,,,"4","2",,"0",,,,,,,,"0.0","0.67",,,,,,,,,,,,,,,,,,,,,,,,,"1.17",,"0.0",,,,,,,,,,,
"US1CAFR0002","CLOVIS 2.9 N, CA US","36.861105","-119.693063","116.4","2017-12",,,,"1","0",,"0",,,,,,,,"0.0","0.04",,,,,,,,,,,,,,,,,,,,,,,,,"0.04",,"0.0",,,,,,,,,,,
"US1CANP0010","NAPA 2.0 E, CA US","38.301005","-122.262764","66.8","2017-09",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,"0.0",,,,,,,,,,,
"US1CANP0010","NAPA 2.0 E, CA US","38.301005","-122.262764","66.8","2017-12",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,"0.0",,,,,,,,,,,
"US1CASN0112","SANTA ROSA 2.3 NW, CA US","38.469852","-122.733314","41.8","2017-09",,,,"4","0",,"0",,,,,,,,"0.0","0.08",,,,,,,,,,,,,,,,,,,,,,,,,"0.13",,"0.0",,,,,,,,,,,
"US1CASN0112","SANTA ROSA 2.3 NW, CA US","38.469852","-122.733314","41.8","2017-10",,,,"2","1",,"0",,,,,,,,"0.0","0.34",,,,,,,,,,,,,,,,,,,,,,,,,"0.35",,"0.0",,,,,,,,,,,
"US1CASN0112","SANTA ROSA 2.3 NW, CA US","38.469852","-122.733314","41.8","2017-11",,,,"14","8",,,,,,,,,,,"1.64",,,,,,,,,,,,,,,,,,,,,,,,,"5.35",,,,,,,,,,,,,
"US1CASN0112","SANTA ROSA 2.3 NW, CA US","38.469852","-122.733314","41.8","2017-12",,,,"1","0",,"0",,,,,,,,"0.0","0.08",,,,,,,,,,,,,,,,,,,,,,,,,"0.08",,"0.0",,,,,,,,,,,
"USS0019L19S","EBBETTS PASS, CA US","38.55","-119.8","2671.6","2017-09",,"11","3","11","11","8",,"0","5","0","5","0","23","5",,"0.80","77",,"734",,,,"467",,,,,,,,,,,,,,,,,,"4.09",,,"49.5","58.3","40.9",,,,,,,,
"USS0019L19S","EBBETTS PASS, CA US","38.55","-119.8","2671.6","2017-10",,"11","0","4","4","2",,"0","12","0","0","0","23","3",,"0.30","67",,"1341",,,,"607",,,,,,,,,,,,,,,,,,"0.70",,,"45.4","55.8","35.1",,,,,,,,
"USS0019L19S","EBBETTS PASS, CA US","38.55","-119.8","2671.6","2017-11",,"11","0","13","13","27",,"0","17","2","0","0","21","22",,"4.10","57",,"2163",,,,"823",,,,,,,,,,,,,,,,,,"10.49",,,"37.6","43.7","31.5",,,,,,,,
"USS0019L19S","EBBETTS PASS, CA US","38.55","-119.8","2671.6","2017-12",,"11","0","5","5","31",,"0","17","4","0","0","9","24",,"0.40","60",,"3048",,,,"885",,,,,,,,,,,,,,,,,,"1.10",,,"36.5","45.3","27.6",,,,,,,,
"USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","38.573","-122.4405","522.7","2017-09",,"849","169","2","0",,,"0","0","0","28","6","40",,,"0.03","103",,"53",,,,"49",,,,,,,,,,,,,,,,,,"0.04",,,"69.0","82.1","56.0",,,,,,,,
"USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","38.573","-122.4405","522.7","2017-10",,"918","69","2","1",,,"0","0","0","26","1","39",,,"0.24","90",,"158",,,,"105",,,,,,,,,,,,,,,,,,"0.26",,,"63.8","76.6","51.1",,,,,,,,
"USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","38.573","-122.4405","522.7","2017-11",,"918","0","14","9",,,"0","0","0","0","0","33",,,"1.39","65",,"600",,,,"441",,,,,,,,,,,,,,,,,,"5.48",,,"50.3","57.4","43.2",,,,,,,,
"USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","38.573","-122.4405","522.7","2017-12",,"918","0","2","0",,,"0","0","0","0","0","33",,,"0.06","67",,"1077",,,,"477",,,,,,,,,,,,,,,,,,"0.11",,,"49.6","58.3","40.9",,,,,,,,
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2017-09",,"1105","161","7","3","0","0","0","0","0","28","14","33","0","0.0","0.29","106","5.59","67",,,,"67",,,,,,,,,,,,,,,,,,"0.76",,"0.0","68.1","89.1","47.2",,,,,"2041.8",,,
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2017-10",,"1105","0","6","6","0","0","0","9","0","25","0","27","0","0.0","1.00","86","4.19","371",,,,"304",,,,,,,,,,,,,"46",,,,"66","4.06",,"0.0","55.2","74.9","35.5",,,,,"566.1",,,
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2017-11",,"1105","0","21","12","0","0","0","4","0","2","0","29","0","0.0","0.93","78","1.31","897",,,,"525",,,,,,,,,,,,,"43",,,,"54","5.18",,"0.0","47.5","57.0","37.9",,,,,"364.1",,,
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2017-12",,"1105","0","10","0","0","0","0","25","0","0","0","24","0","0.0","0.09","58","0.65","1664",,,,"767",,,,,,,,,,,,,"37",,,,"45","0.27",,"0.0","40.3","50.3","30.2",,,,,"19228.3",,,
"USC00040693","BERKELEY, CA US","37.8744","-122.2605","94.5","2017-09",,,,"2","0",,,,,,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,,"0.04",,,,,,,,,,,,,
"USC00040693","BERKELEY, CA US","37.8744","-122.2605","94.5","2017-10",,,"82","2","2",,,"0","0","0","22","4","46",,,"0.19","93",,,,,,"68",,,,,,,,,,,,,,,,,,"0.33",,,"65.5","78.6","52.4",,,,,,,,
"USC00040693","BERKELEY, CA US","37.8744","-122.2605","94.5","2017-11",,,"0","11","8",,,"0","0","0","6","0","41",,,"2.71","72",,,,,,"234",,,,,,,,,,,,,,,,,,"4.29",,,"57.2","65.4","49.0",,,,,,,,
"USC00040693","BERKELEY, CA US","37.8744","-122.2605","94.5","2017-12",,,"0","3","0",,,"0","0","0","0","0","38",,,"0.09","69",,,,,,"351",,,,,,,,,,,,,,,,,,"0.12",,,"53.7","62.9","44.4",,,,,,,,
"USR0000CCMO","CASE MOUNTAIN CALIFORNIA, CA US","36.4108","-118.8092","1966.0","2017-09",,"475","44",,,,,"0","0","0","14","1","33",,,,"91",,"215",,,,"204",,,,,,,,,,,,,,,,,,,,,"59.7","68.6","50.7",,,,,,,,
"USR0000CCMO","CASE MOUNTAIN CALIFORNIA, CA US","36.4108","-118.8092","1966.0","2017-10",,"487","12",,,,,"0","1","0","14","0","31",,,,"81",,"467",,,,"252",,,,,,,,,,,,,,,,,,,,,"57.3","67.0","47.5",,,,,,,,
"USR0000CCMO","CASE MOUNTAIN CALIFORNIA, CA US","36.4108","-118.8092","1966.0","2017-11",,"488","1",,,,,"0","1","0","2","0","29",,,,"74",,"906",,,,"439",,,,,,,,,,,,,,,,,,,,,"49.3","57.5","41.1",,,,,,,,
"USR0000CCMO","CASE MOUNTAIN CALIFORNIA, CA US","36.4108","-118.8092","1966.0","2017-12",,"488","0",,,,,"0","8","0","0","0","19",,,,"67",,"1432",,,,"526",,,,,,,,,,,,,,,,,,,,,"48.0","56.6","39.5",,,,,,,,
"US1CASD0146","DEL MAR 0.5 NNW, CA US","32.972524","-117.265041","2.7","2017-09",,,,"2","0",,"0",,,,,,,,"0.0","0.02",,,,,,,,,,,,,,,,,,,,,,,,,"0.03",,"0.0",,,,,,,,,,,
"US1CASD0146","DEL MAR 0.5 NNW, CA US","32.972524","-117.265041","2.7","2017-10",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,"0.0",,,,,,,,,,,
"US1CASD0146","DEL MAR 0.5 NNW, CA US","32.972524","-117.265041","2.7","2017-11",,,,"8","0",,,,,,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,,,"0.13",,,,,,,,,,,,,
"US1CASD0146","DEL MAR 0.5 NNW, CA US","32.972524","-117.265041","2.7","2017-12",,,,"1","1",,"0",,,,,,,,"0.0","0.31",,,,,,,,,,,,,,,,,,,,,,,,,"0.31",,"0.0",,,,,,,,,,,
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2017-09",,"1504","189",,,,,"0","0","0","22","2","47",,,,"96",,"75",,,,"66",,,,,,,,,,,,,,,,,,,,,"69.1","76.9","61.3",,,,,,,,
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2017-10",,"1697","193",,,,,"0","0","0","26","1","46",,,,"93",,"143",,,,"68",,,,,,,,,,,,,,,,,,,,,"69.0","76.9","61.1",,,,,,,,
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2017-11",,"1753","56",,,,,"0","0","0","9","0","46",,,,"85",,"305",,,,"162",,,,,,,,,,,,,,,,,,,,,"61.5","68.0","55.0",,,,,,,,
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2017-12",,"1770","16",,,,,"0","0","0","14","0","35",,,,"76",,"499",,,,"194",,,,,,,,,,,,,,,,,,,,,"59.3","65.8","52.7",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.20056","-118.3575","225.9","2017-09","5.4","1587","293","2","0","0","0","0","0","0","30","9","54","0","0.0","0.03","107",,"3",,,,"3",,,,,,,,,,,,,,,,,,"0.05",,"0.0","74.7","85.2","64.1",,"360","80",,,"18.1","24",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.20056","-118.3575","225.9","2017-10","4.3","1823","236","1","0","0","0","0","0","0","29","11","52","0","0.0","0.08","104",,"6",,,,"3",,,,,,,,,,,,,,,,,,"0.08",,"0.0","72.5","85.5","59.6",,"50","50",,,"23.9","35",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.20056","-118.3575","225.9","2017-11","3.4","1881","59","0","0","0","0","0","0","0","28","3","45","0","0.0","0.00","95",,"46",,,,"40",,,,,,,,,,,,,,,,,,"0.00",,"0.0","65.6","77.3","54.0",,"320","350",,,"19.9","25",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.20056","-118.3575","225.9","2017-12","4.5","1889","7","0","0",,,"0","0","0","21","0","35",,,"0.00","85",,"162",,,,"116",,,,,,,,,,,,,,,,,,"0.00",,,"61.2","75.4","47.0",,"40","40",,,"42.9","54",
