date,county,latitude,longitude,fire_name,acres_burned,fire_bins,duration,started,extinguished,pct_contained,major_incident,admin_unit,avg_wind_speed,avg_monthly_temp,total_monthly_precipitation,highest_daily_precipitation,total_monthly_snowfall,dsnd,dt00,dx32,co2_measured_mole_fraction,value_std_dev,co2_number_of_measurements,qc_flag,temp_range,month,season
2017-08-01,los angeles,34.52055,-118.62882,Castaic Fire,30.0,1,203.0,2017-08-31 16:32:00+00:00,2018-03-22 16:34:00+00:00,100.0,False,Los Angeles County Fire,491.15238095238107,82.93536585365855,1.4390243902439024,0.0,0.0372093023255814,0.0,0.0,0.0,404.17,0.24,13,pass,11.182926829268297,08,summer
2017-09-01,los angeles,34.22957,-118.2674,La Tuna Fire ,7194.0,6,129.0,2017-09-01 13:26:00+00:00,2018-01-09 12:49:00+00:00,100.0,False,"LA City, Burbank Fire Department",499.153125,77.2670731707317,25.78048780487805,0.0,0.1509090909090909,0.0,0.0,0.0,404.26,0.09,15,pass,10.885365853658556,09,fall
2017-09-01,kern,35.76,-118.406,Caldwell Fire,1319.0,6,129.0,2017-09-01 14:37:00+00:00,2018-01-09 12:50:00+00:00,100.0,False,Sequoia National Forest,715.21,79.70333333333333,35.46666666666667,0.0,0.3946666666666668,0.0,0.0,0.0,404.26,0.09,15,pass,13.606666666666655,09,fall
2017-09-01,kern,35.59302,-118.46734,Lakewood Fire,40.0,1,101.0,2017-09-29 15:58:00+00:00,2018-01-09 13:29:00+00:00,100.0,False,Kern County Fire,715.21,79.70333333333333,35.46666666666667,0.0,0.3946666666666668,0.0,0.0,0.0,403.23,0.19,14,pass,13.606666666666655,09,fall
2017-09-01,san diego,32.6001,-116.76997,Border Fire,130.0,3,130.0,2017-09-01 04:20:00+00:00,2018-01-09 12:50:00+00:00,100.0,True,CAL FIRE San Diego Unit,372.0575471698113,75.73289473684213,44.342105263157904,0.0,0.08290322580645161,0.0,0.0,0.0,404.26,0.09,15,pass,11.286842105263176,09,fall
2017-06-01,riverside,33.530045,-116.594422,Manzanita Fire,6309.0,6,196.0,2017-06-26 15:10:00+00:00,2018-01-09 11:08:00+00:00,100.0,False,CAL FIRE/Riverside County Fire,579.4476190476191,87.51875,14.625,0.0,0.0015151515151515152,0.0,0.0,0.0,408.8,0.07,9,pass,15.595833333333331,06,summer
2017-06-01,riverside,33.98639,-117.21314,Smiley Fire,153.0,3,204.0,2017-06-18 15:10:00+00:00,2018-01-09 10:46:00+00:00,100.0,False,CAL FIRE / Riverside County Fire,579.4476190476191,87.51875,14.625,0.0,0.0015151515151515152,0.0,0.0,0.0,408.72,0.06,7,pass,15.595833333333331,06,summer
2017-06-01,riverside,33.71025,-117.31924,Trellis Fire,26.0,1,204.0,2017-06-18 16:03:00+00:00,2018-01-09 10:59:00+00:00,100.0,False,CAL FIRE / Riverside County Fire,579.4476190476191,87.51875,14.625,0.0,0.0015151515151515152,0.0,0.0,0.0,408.72,0.06,7,pass,15.595833333333331,06,summer
2017-06-01,riverside,33.90965,-116.9669,Lambs Fire,10.0,1,204.0,2017-06-18 12:28:00+00:00,2018-01-09 10:35:00+00:00,100.0,False,CAL FIRE / Riverside County Fire,579.4476190476191,87.51875,14.625,0.0,0.0015151515151515152,0.0,0.0,0.0,408.72,0.06,7,pass,15.595833333333331,06,summer
2017-06-01,riverside,33.584036,-116.97203600000002,Valley Fire,33.0,1,209.0,2017-06-13 12:00:00+00:00,2018-01-09 10:32:00+00:00,100.0,False,CAL FIRE / Riverside County Fire,579.4476190476191,87.51875,14.625,0.0,0.0015151515151515152,0.0,0.0,0.0,409.68,0.13,13,pass,15.595833333333331,06,summer
2017-06-01,riverside,33.52584,-116.85226000000002,Reed Fire,20.0,1,209.0,2017-06-13 17:21:00+00:00,2018-01-09 10:32:00+00:00,100.0,False,CAL FIRE / Riverside County Fire,579.4476190476191,87.51875,14.625,0.0,0.0015151515151515152,0.0,0.0,0.0,409.68,0.13,13,pass,15.595833333333331,06,summer
2017-06-01,riverside,33.87107,-116.88097,Shirleon Fire ,10.0,1,218.0,2017-06-04 16:48:00+00:00,2018-01-09 10:26:00+00:00,100.0,False,CAL FIRE/Riverside County Fire,579.4476190476191,87.51875,14.625,0.0,0.0015151515151515152,0.0,0.0,0.0,409.72,0.08,9,pass,15.595833333333331,06,summer
2017-06-01,riverside,33.94788,-116.59719,Fairview Fire,26.0,1,221.0,2017-06-01 16:12:00+00:00,2018-01-09 10:23:00+00:00,100.0,False,CAL FIRE/Riverside County Fire,579.4476190476191,87.51875,14.625,0.0,0.0015151515151515152,0.0,0.0,0.0,409.25,0.34,10,pass,15.595833333333331,06,summer
2017-06-01,riverside,33.82165,-116.96079,Vernon Fire,27.0,1,219.0,2017-06-03 12:09:00+00:00,2018-01-09 10:24:00+00:00,100.0,False,CAL FIRE / Riverside County Fire,579.4476190476191,87.51875,14.625,0.0,0.0015151515151515152,0.0,0.0,0.0,409.66,0.17,12,pass,15.595833333333331,06,summer
2017-06-01,san luis obispo,35.4025,-120.4992,Hill Fire,1598.0,6,196.0,2017-06-26 15:27:00+00:00,2018-01-09 11:08:00+00:00,100.0,True,CAL FIRE San Luis Obispo Unit,351.6764705882353,78.19090909090909,34.54545454545455,0.0,0.0,0.0,0.0,0.0,408.8,0.07,9,pass,16.09090909090908,06,summer
2017-06-01,san luis obispo,35.6871,-120.3187,Lucy Fire,150.0,3,208.0,2017-06-14 11:44:00+00:00,2018-01-09 10:33:00+00:00,100.0,False,CAL FIRE San Luis Obispo Unit,351.6764705882353,78.19090909090909,34.54545454545455,0.0,0.0,0.0,0.0,0.0,409.48,0.17,8,pass,16.09090909090908,06,summer
2017-06-01,del norte,41.93323,-124.19629,Shore Fire,28.0,1,196.0,2017-06-26 21:30:00+00:00,2018-01-09 11:08:00+00:00,100.0,False,CAL FIRE Humboldt-Del Norte Unit,579.8,62.849999999999994,239.66666666666663,0.0,2.9933333333333336,0.0,0.0,0.0,408.8,0.07,9,pass,8.499999999999993,06,summer
2017-06-01,siskiyou,40.703775,-122.645079,King Fire,19.0,1,196.0,2017-06-26 12:30:00+00:00,2018-01-09 11:08:00+00:00,100.0,True,CAL FIRE Siskiyou Unit,1008.0166666666668,72.98863636363637,114.04545454545456,0.2,0.8506666666666667,0.2,0.0,0.0,408.8,0.07,9,pass,15.186363636363652,06,summer
2017-06-01,siskiyou,41.93006,-122.36545,Bogus Fire,56.0,2,204.0,2017-06-18 15:45:00+00:00,2018-01-09 10:59:00+00:00,100.0,False,CAL FIRE Siskiyou Unit,1008.0166666666668,72.98863636363637,114.04545454545456,0.2,0.8506666666666667,0.2,0.0,0.0,408.72,0.06,7,pass,15.186363636363652,06,summer
2017-06-01,siskiyou,41.841,-123.474,Salmon-August Complex ,0.0,1,197.0,2017-06-25 17:00:00+00:00,2018-01-09 11:07:00+00:00,100.0,False,CAL FIRE Siskiyou Unit / Klamath National Forest,1008.0166666666668,72.98863636363637,114.04545454545456,0.2,0.8506666666666667,0.2,0.0,0.0,408.69,0.17,10,pass,15.186363636363652,06,summer
2017-06-01,siskiyou,41.8721,-122.4571,Whitepine Fire,46.0,1,216.0,2017-06-06 16:38:00+00:00,2018-01-09 10:27:00+00:00,100.0,True,CAL FIRE Siskiyou Unit,1008.0166666666668,72.98863636363637,114.04545454545456,0.2,0.8506666666666667,0.2,0.0,0.0,409.92,0.08,10,pass,15.186363636363652,06,summer
2017-04-01,fresno,36.07228,-120.26561,Jayne Fire,5738.0,6,263.0,2017-04-20 15:40:00+00:00,2018-01-09 09:51:00+00:00,100.0,True,CAL FIRE Fresno Kings Unit,672.225,60.41764705882353,316.5882352941176,0.0,2.398461538461538,0.0,0.0,0.0,409.85,0.19,14,pass,11.752941176470578,04,spring
2017-04-01,fresno,36.530836,-120.206592,El Dorado Fire,976.0,5,255.0,2017-04-28 15:40:00+00:00,2018-01-09 09:52:00+00:00,100.0,False,Fresno County Fire ,672.225,60.41764705882353,316.5882352941176,0.0,2.398461538461538,0.0,0.0,0.0,409.57,0.1,4,pass,11.752941176470578,04,spring
2017-04-01,fresno,36.5355,-120.6585,Tumey Fire,126.0,3,254.0,2017-04-29 17:15:00+00:00,2018-01-09 09:52:00+00:00,100.0,False,CAL FIRE Fresno-Kings Unit,672.225,60.41764705882353,316.5882352941176,0.0,2.398461538461538,0.0,0.0,0.0,409.5,0.26,4,pass,11.752941176470578,04,spring
2017-07-01,stanislaus,38.329,-119.782,Summit Complex,5247.0,6,161.0,2017-07-31 13:44:00+00:00,2018-01-09 12:15:00+00:00,100.0,False,Stanislaus National Forest,137.05999999999997,89.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,406.9,0.14,15,pass,14.333333333333343,07,summer
2017-07-01,stanislaus,37.81827,-120.65764,Willms Fire,19.0,1,174.0,2017-07-18 22:39:00+00:00,2018-01-09 12:01:00+00:00,100.0,False,CAL FIRE Tuolumne-Calaveras Unit,137.05999999999997,89.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,407.31,0.25,6,pass,14.333333333333343,07,summer
2017-07-01,riverside,33.689091999999995,-117.396404,Rose Fire,200.0,3,161.0,2017-07-31 14:22:00+00:00,2018-01-09 12:15:00+00:00,100.0,False,CAL FIRE / Riverside County Fire,571.3261904761905,91.71666666666667,0.2916666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,406.9,0.14,15,pass,13.683333333333337,07,summer
2017-07-01,riverside,33.913089,-117.096233,Lisa Fire,11.0,1,190.0,2017-07-02 13:04:00+00:00,2018-01-09 11:16:00+00:00,100.0,False,CAL FIRE Riverside Unit,571.3261904761905,91.71666666666667,0.2916666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,406.82,0.04,4,pass,13.683333333333337,07,summer
2017-07-01,riverside,33.75526,-117.25075,Ellis Fire,72.0,2,174.0,2017-07-18 15:34:00+00:00,2018-01-09 12:01:00+00:00,100.0,False,CAL FIRE/Riverside County Fire,571.3261904761905,91.71666666666667,0.2916666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,407.31,0.25,6,pass,13.683333333333337,07,summer
2017-07-01,riverside,33.62613,-117.07975,Washington Fire,32.0,1,180.0,2017-07-13 10:28:00+00:00,2018-01-09 11:54:00+00:00,100.0,False,CALFIRE / Riverside County Fire,571.3261904761905,91.71666666666667,0.2916666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,406.67,0.18,11,pass,13.683333333333337,07,summer
2017-07-01,riverside,33.77896,-117.24091,Navajo Fire,10.0,1,179.0,2017-07-13 14:14:00+00:00,2018-01-09 11:54:00+00:00,100.0,False,CAL FIRE / Riverside County Fire,571.3261904761905,91.71666666666667,0.2916666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,406.67,0.18,11,pass,13.683333333333337,07,summer
2017-07-01,riverside,33.85323,-117.48195,Eagle Fire,205.0,3,188.0,2017-07-04 16:55:00+00:00,2018-01-09 11:44:00+00:00,100.0,False,CAL FIRE / Riverside County Fire,571.3261904761905,91.71666666666667,0.2916666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,409.34,0.21,12,pass,13.683333333333337,07,summer
2017-07-01,riverside,33.99316,-117.48405,Jurupa Fire,35.0,1,188.0,2017-07-04 15:20:00+00:00,2018-01-09 11:43:00+00:00,100.0,False,CAL FIRE / Riverside County Fire,571.3261904761905,91.71666666666667,0.2916666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,409.34,0.21,12,pass,13.683333333333337,07,summer
2017-07-01,riverside,33.819759999999995,-117.18552,Placentia Fire,63.0,2,164.0,2017-07-28 18:11:00+00:00,2018-01-09 12:07:00+00:00,100.0,False,Riverside County Fire Department,571.3261904761905,91.71666666666667,0.2916666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,407.07,0.12,9,pass,13.683333333333337,07,summer
2017-07-01,riverside,33.877390000000005,-117.16215,Lago Fire,50.0,1,189.0,2017-07-03 15:14:00+00:00,2018-01-09 11:41:00+00:00,100.0,False,CAL FIRE/Riverside County Fire Department,571.3261904761905,91.71666666666667,0.2916666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,407.38,0.06,5,pass,13.683333333333337,07,summer
2017-07-01,riverside,33.96896,-117.25411,Timber Fire,30.0,1,189.0,2017-07-03 19:31:00+00:00,2018-01-09 11:42:00+00:00,100.0,False,CAL FIRE / Riverside County Fire,571.3261904761905,91.71666666666667,0.2916666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,407.38,0.06,5,pass,13.683333333333337,07,summer
2017-07-01,riverside,33.91806,-116.99321,Canyon Fire,10.0,1,189.0,2017-07-03 13:34:00+00:00,2018-01-09 11:41:00+00:00,100.0,False,CAL FIRE/Riverside County Fire Department ,571.3261904761905,91.71666666666667,0.2916666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,407.38,0.06,5,pass,13.683333333333337,07,summer
2017-07-01,san bernardino,34.19076,-117.26969,Mile Fire,100.0,2,161.0,2017-07-31 14:44:00+00:00,2018-01-09 12:16:00+00:00,100.0,False,San Bernardino National Forest,958.4659090909092,91.03064516129031,0.6129032258064516,0.0,0.06071428571428573,0.0,0.0,0.0,406.9,0.14,15,pass,13.738709677419394,07,summer
2017-07-01,san bernardino,34.09773,-117.10567,Bridge Fire,460.0,4,272.0,2017-07-14 14:23:00+00:00,2018-04-12 14:52:00+00:00,100.0,False,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, USFS - San Bernardino National Forest and City of Highland",958.4659090909092,91.03064516129031,0.6129032258064516,0.0,0.06071428571428573,0.0,0.0,0.0,406.91,0.1,11,pass,13.738709677419394,07,summer
2017-07-01,san bernardino,34.20152,-117.14466000000002,Dollar Fire,85.0,2,170.0,2017-07-22 13:35:00+00:00,2018-01-09 12:03:00+00:00,100.0,False,USFS - San Bernardino National Forest,958.4659090909092,91.03064516129031,0.6129032258064516,0.0,0.06071428571428573,0.0,0.0,0.0,406.43,0.09,14,pass,13.738709677419394,07,summer
