date,county,latitude,longitude,fire_name,acres_burned,fire_bins,duration,started,extinguished,major_incident,admin_unit,avg_wind_speed,avg_monthly_temp,extreme_max_temp,extreme_min_temp,total_monthly_precipitation,total_monthly_snowfall,highest_daily_snowfall,dsnd,dp10,dt00,dt32,dx32,dx70,cooling_degree_days,elevation,co2_measured_mole_fraction,qc_flag,temp_range,month,season
2018-09-01,madera,37.38789000000001,-119.68912,Oak Fire,360.0,4,103.0,2018-09-22 15:44:00+00:00,2019-01-04 09:03:00+00:00,True,CAL FIRE Madera Mariposa Merced Unit,5.4,74.93333333333332,98.33333333333331,50.16666666666666,0.0009090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,297.8333333333333,434.2714285714286,405.91,pass,31.9,09,fall
2018-09-01,lassen,40.33642,-120.93005,Copper Fire,53.0,2,103.0,2018-09-22 14:41:00+00:00,2019-01-04 09:03:00+00:00,False,CAL FIRE Lassen-Modoc Unit,5.35,59.89583333333333,87.91666666666669,30.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25.08333333333333,28.0,1566.5999999999995,405.91,pass,35.44166666666667,09,fall
2018-06-01,glenn,39.64978,-122.58218,Chrome Fire,2290.0,6,208.0,2018-06-09 15:32:00+00:00,2019-01-04 10:09:00+00:00,True,CAL FIRE Tehama-Glenn Unit,5.35,71.64,99.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,238.2,671.02,411.22,pass,27.599999999999987,06,summer
2018-06-01,glenn,39.46543,-122.65582,Open Fire,127.0,3,216.0,2018-06-01 15:20:00+00:00,2019-01-04 10:19:00+00:00,False,Mendocino National Forest ,5.35,71.64,99.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,238.2,671.02,411.68,pass,27.599999999999987,06,summer
2018-06-01,monterey,35.9352,-121.11936,Sam Fire,96.0,2,208.0,2018-06-09 15:31:00+00:00,2019-01-04 10:08:00+00:00,False,Fort Hunter Liggett,8.5,64.47852564102563,92.07692307692308,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.30769230769231,79.0,199.825,411.22,pass,28.673717948717943,06,summer
2018-06-01,monterey,35.95515,-120.86256000000002,San Ardo,375.0,4,360.0,2018-06-26 07:11:00+00:00,2019-06-21 08:51:41+00:00,False,CAL FIRE San Benito-Monterey Unit,8.5,64.47852564102563,92.07692307692308,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.30769230769231,79.0,199.825,410.39,pass,28.673717948717943,06,summer
2018-06-01,monterey,35.77017,-120.57833,Ranchita Fire,10.0,1,198.0,2018-06-19 16:06:00+00:00,2019-01-04 10:04:00+00:00,False,CAL FIRE San Benito-Monterey Unit,8.5,64.47852564102563,92.07692307692308,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.30769230769231,79.0,199.825,409.32,pass,28.673717948717943,06,summer
2018-06-01,marin,37.97638,-122.5275,Mission Fire,12.0,1,208.0,2018-06-09 15:30:00+00:00,2019-01-04 10:09:00+00:00,False,San Rafael Fire ,5.35,64.92,98.6,45.6,0.005555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,79.8,143.19166666666666,411.22,pass,26.72,06,summer
2018-07-01,inyo,36.6734,-118.21881,Georges Fire,2883.0,6,179.0,2018-07-08 13:36:00+00:00,2019-01-04 09:54:00+00:00,True,Inyo National Forest Service ,7.4,89.91428571428573,108.71428571428572,66.57142857142857,0.722857142857143,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.0,31.0,772.5714285714287,1189.1454545454546,409.53,pass,26.08571428571429,07,summer
2018-07-01,inyo,37.735461,-118.970443,Owens Fire,338.0,4,156.0,2018-07-31 15:07:00+00:00,2019-01-04 09:29:00+00:00,False,Inyo National Forest,7.4,89.91428571428573,108.71428571428572,66.57142857142857,0.722857142857143,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.0,31.0,772.5714285714287,1189.1454545454546,407.31,pass,26.08571428571429,07,summer
2018-09-01,napa,38.69601,-122.44468,Snell Fire,2490.0,6,117.0,2018-09-08 14:29:00+00:00,2019-01-04 09:06:00+00:00,True,CAL FIRE Sonoma-Lake-Napa Unit,6.9,67.49,93.0,44.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,101.2,132.21428571428572,405.19,pass,32.49999999999998,09,fall
2018-09-01,tuolumne,37.83388,-120.61746,Tulloch Fire,573.0,5,117.0,2018-09-08 13:34:00+00:00,2019-01-04 09:06:00+00:00,False,CAL FIRE Tuolumne-Calaveras Unit,5.35,67.6125,91.375,43.0,0.11333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,2.25,0.0,27.25,152.375,1094.1125,405.19,pass,31.724999999999994,09,fall
2018-08-01,solano,38.431278000000006,-122.043747,Nelson Fire,2162.0,6,146.0,2018-08-10 16:57:00+00:00,2019-01-04 09:20:00+00:00,True,"Unified Command: CAL FIRE Sonoma-Lake-Napa Unit, Solano County Fire",6.3,73.20000000000002,101.75,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,250.75,242.62000000000003,407.26,pass,33.700000000000024,08,summer
2018-02-01,inyo,37.40208,-118.50235,Pleasant Fire,2070.0,6,318.0,2018-02-18 14:12:00+00:00,2019-01-03 09:43:00+00:00,True,Unified Command: CAL FIRE San Bernardino Unit and Inyo County Sheriff's Office,8.7,45.7125,74.25,18.875,0.325,2.5375,1.8875,1.0,0.3,0.0,13.125,1.25,7.5,4.0,1301.3357142857146,408.43,pass,25.0,02,winter
2018-02-01,tulare,0.0,0.0,Wilcox Fire,33.0,1,318.0,2018-02-18 13:45:00+00:00,2019-01-03 09:44:00+00:00,False,CAL FIRE Tulare Unit,5.35,43.85359477124183,70.82352941176471,17.5,0.7460000000000001,8.925,3.25,12.0,2.2222222222222223,0.1111111111111111,13.722222222222221,2.411764705882353,5.411764705882354,0.0,1063.9523809523803,408.43,pass,23.551633986928117,02,winter
2018-06-01,tuolumne,37.80785,-120.30187,Flat Fire,163.0,3,193.0,2018-06-24 13:54:00+00:00,2019-01-04 10:01:00+00:00,True,CAL FIRE Tuolumne-Calaveras Unit,5.35,68.00625000000001,93.125,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.375,162.375,1094.1125,410.97,pass,31.06250000000002,06,summer
2018-06-01,calaveras,37.95766,-120.68902,Horse Fire,80.0,2,193.0,2018-06-24 15:28:00+00:00,2019-01-04 10:01:00+00:00,True,CAL FIRE Tuolumne-Calaveras Unit,5.35,62.650000000000006,86.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,825.7999999999997,410.97,pass,24.1,06,summer
2018-06-01,san luis obispo,35.73629000000001,-120.75593,Yankee Fire,1500.0,6,197.0,2018-06-20 18:22:00+00:00,2019-01-04 10:03:00+00:00,False,Camp Roberts,8.600000000000001,67.53636363636365,96.1818181818182,42.72727272727273,0.002727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.181818181818183,123.72727272727272,321.9,409.83,pass,31.127272727272747,06,summer
2018-06-01,san luis obispo,35.58354,-120.624135,Creston FIre,60.0,2,203.0,2018-06-14 17:23:00+00:00,2019-01-04 10:06:00+00:00,False,CAL FIRE San Luis Obispo Unit,8.600000000000001,67.53636363636365,96.1818181818182,42.72727272727273,0.002727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.181818181818183,123.72727272727272,321.9,411.09,pass,31.127272727272747,06,summer
2018-06-01,san luis obispo,35.33916,-120.71488,Fox Fire,260.0,4,191.0,2018-06-26 11:16:00+00:00,2019-01-04 10:00:00+00:00,False,CAL FIRE San Luis Obispo Unit,8.600000000000001,67.53636363636365,96.1818181818182,42.72727272727273,0.002727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.181818181818183,123.72727272727272,321.9,410.39,pass,31.127272727272747,06,summer
2018-06-01,san luis obispo,35.663607,-120.670311,Vista Fire,60.0,2,204.0,2018-06-13 12:38:00+00:00,2019-01-04 10:07:00+00:00,False,CAL FIRE San Luis Obispo Unit,8.600000000000001,67.53636363636365,96.1818181818182,42.72727272727273,0.002727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.181818181818183,123.72727272727272,321.9,410.8,pass,31.127272727272747,06,summer
2018-06-01,san luis obispo,35.75737,-120.91793,Resort Fire,12.0,1,214.0,2018-06-03 16:11:00+00:00,2019-01-04 10:17:00+00:00,False,CAL FIRE San Luis Obispo Unit,8.600000000000001,67.53636363636365,96.1818181818182,42.72727272727273,0.002727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.181818181818183,123.72727272727272,321.9,410.61,pass,31.127272727272747,06,summer
2018-06-01,san luis obispo,35.05747,-120.39295,Creek Fire,10.0,1,196.0,2018-06-21 16:45:00+00:00,2019-01-04 10:03:00+00:00,False,CAL FIRE San Luis Obispo Unit,8.600000000000001,67.53636363636365,96.1818181818182,42.72727272727273,0.002727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.181818181818183,123.72727272727272,321.9,411.17,pass,31.127272727272747,06,summer
2018-06-01,san benito,36.40755,-120.99322,Airline Fire,1314.0,6,213.0,2018-06-04 17:01:00+00:00,2019-01-04 10:15:00+00:00,True,CAL FIRE San Benito-Monterey,5.35,68.35,97.8,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,140.8,382.00833333333327,410.46,pass,30.219999999999985,06,summer
2018-06-01,san benito,36.37833300000001,-120.901167,Eastern Fire,513.0,5,213.0,2018-06-04 17:30:00+00:00,2019-01-04 10:14:00+00:00,True,CAL FIRE San Benito-Monterey,5.35,68.35,97.8,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,140.8,382.00833333333327,410.46,pass,30.219999999999985,06,summer
2018-06-01,san benito,36.64832,-121.03253,Panoche Fire,64.0,2,213.0,2018-06-04 23:17:00+00:00,2019-01-04 10:13:00+00:00,False,CAL FIRE San Benito-Monterey,5.35,68.35,97.8,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,140.8,382.00833333333327,410.46,pass,30.219999999999985,06,summer
2018-06-01,san benito,36.37532,-120.862579,Beaver Fire,215.0,3,205.0,2018-06-12 15:06:00+00:00,2019-01-04 10:07:00+00:00,False,CAL FIRE San Benito-Monterey Unit,5.35,68.35,97.8,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,140.8,382.00833333333327,411.82,pass,30.219999999999985,06,summer
2018-06-01,san benito,36.83036,-121.36446,Fairview Fire,35.0,1,214.0,2018-06-03 15:09:00+00:00,2019-01-04 10:17:00+00:00,False,CAL FIRE San Benito-Monterey Unit,5.35,68.35,97.8,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,140.8,382.00833333333327,410.61,pass,30.219999999999985,06,summer
2018-06-01,siskiyou,41.64805,-122.98442,Meamber Fire,12.0,1,213.0,2018-06-04 15:08:00+00:00,2019-01-04 10:13:00+00:00,False,CAL FIRE Siskiyou Unit,5.7,63.74782608695652,95.0,32.34782608695652,0.19666666666666668,0.0,0.0,0.0,0.8571428571428571,0.0,0.9565217391304348,0.0,26.130434782608692,65.0,1008.1645161290323,410.46,pass,33.08695652173913,06,summer
2018-06-01,siskiyou,41.83359,-122.99272,Cherry Fire,63.0,2,190.0,2018-06-27 19:46:00+00:00,2019-01-04 09:59:00+00:00,False,Klamath National Forest,5.7,63.74782608695652,95.0,32.34782608695652,0.19666666666666668,0.0,0.0,0.0,0.8571428571428571,0.0,0.9565217391304348,0.0,26.130434782608692,65.0,1008.1645161290323,409.84,pass,33.08695652173913,06,summer
2018-06-01,siskiyou,41.58233,-122.33769,Martin Fire,37.0,1,214.0,2018-06-03 16:14:00+00:00,2019-01-04 10:17:00+00:00,False,CAL FIRE Siskiyou Unit,5.7,63.74782608695652,95.0,32.34782608695652,0.19666666666666668,0.0,0.0,0.0,0.8571428571428571,0.0,0.9565217391304348,0.0,26.130434782608692,65.0,1008.1645161290323,410.61,pass,33.08695652173913,06,summer
2018-07-01,amador,38.42623,-120.95408,Irish Fire,825.0,5,181.0,2018-07-06 14:42:00+00:00,2019-01-04 09:54:00+00:00,True,CAL FIRE Amador - El Dorado Unit,5.35,81.55,99.0,62.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,513.5,786.7333333333332,409.48,pass,23.400000000000006,07,summer
2018-07-01,santa barbara,34.463889,-119.831389,Holiday Fire,113.0,3,181.0,2018-07-06 20:40:00+00:00,2019-01-04 09:54:00+00:00,True,Santa Barbara County Fire,5.8,72.06923076923077,99.46153846153848,52.69230769230769,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.30769230769231,230.15384615384616,216.32777777777775,409.48,pass,22.553846153846138,07,summer
2018-07-01,santa barbara,34.54305556,-120.31805556,Cruces Fire,77.0,2,169.0,2018-07-18 11:55:00+00:00,2019-01-04 09:40:00+00:00,False,Santa Barbara County Fire,5.8,72.06923076923077,99.46153846153848,52.69230769230769,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.30769230769231,230.15384615384616,216.32777777777775,408.18,pass,22.553846153846138,07,summer
2018-07-01,santa barbara,34.62412,-120.22298,Windmill Fire,110.0,3,167.0,2018-07-20 14:23:00+00:00,2019-01-04 09:38:00+00:00,False,Santa Barbara County Fire,5.8,72.06923076923077,99.46153846153848,52.69230769230769,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.30769230769231,230.15384615384616,216.32777777777775,408.19,pass,22.553846153846138,07,summer
2018-05-01,riverside,33.62924,-117.05992,Patterson Fire,1261.0,6,231.0,2018-05-17 14:19:00+00:00,2019-01-04 10:24:00+00:00,False,CAL FIRE / Riverside County Fire,8.8,67.62045454545455,96.63636363636364,45.72727272727273,0.18125,0.0,0.0,0.0,0.6129032258064516,0.0,0.2727272727272727,0.0,24.22727272727273,185.95454545454547,540.5372093023256,412.01,pass,25.83181818181815,05,spring
