,CountyIds,COUNTY_x,Latitude,Longitude,AdminUnit,Name,AcresBurned,Started,Extinguished,Duration,ArchiveYear,PercentContained,MajorIncident,time,value,value_std_dev,nvalue,qcflag,time/place,ELEVATION,AWND,CLDD,DP01,DP10,DSND,DT00,DT32,DX32,DX70,EMNT,EMSN,EMXP,EMXT,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,COUNTY_y
155,12,humboldt,41.02705,-123.63721000000001,Shasta Trinity National Forest,Translator Fire,40.0,2017-08-28 08:01:00+00:00,2018-01-09 12:46:00+00:00,134.0,2017,100.0,False,2017-08-01,404.05,0.15,4,pass,2017-08-01humboldt,198.77777777777777,233.45000000000002,4.25,2.2857142857142856,0.10714285714285714,0.0,0.0,0.0,0.0,22.666666666666668,10.555555555555555,50.0,0.0,0.031071428571428573,96.88888888888889,52.0,0.05321428571428573,0.0,69.71111111111111,82.27777777777777,57.166666666666664
156,36,san bernardino,34.084920000000004,-117.03826000000001,CAL FIRE San Bernardino Unit / San Bernardino National Forest / City of Yucaipa ,Bryant Fire,325.0,2017-08-03 15:35:00+00:00,2018-01-09 12:18:00+00:00,158.0,2017,100.0,True,2017-08-01,406.38,0.03,6,pass,2017-08-01san bernardino,510.0967741935484,958.8659090909091,7.7,2.642857142857143,1.0357142857142858,0.0,0.0,0.0,0.0,30.93548387096774,21.774193548387096,59.225806451612904,0.0,0.2749999999999999,104.25806451612904,4.806451612903226,0.3846428571428571,0.0,81.35161290322581,94.83225806451617,67.86774193548386
157,19,los angeles,34.23925,-117.85181999999999,Angeles National Forest,Rincon Fire,10.0,2017-08-03 16:21:00+00:00,2018-01-09 12:18:00+00:00,158.0,2017,100.0,False,2017-08-01,406.38,0.03,6,pass,2017-08-01los angeles,384.1707317073171,491.15238095238107,6.827272727272727,0.5581395348837209,0.06976744186046512,0.0,0.0,0.0,0.0,30.804878048780488,14.146341463414634,57.19512195121951,0.0,0.028837209302325587,102.4390243902439,1.4390243902439024,0.0372093023255814,0.0,77.3439024390244,88.52682926829269,66.1829268292683
158,19,los angeles,34.52055,-118.62881999999999,Los Angeles County Fire,Castaic Fire,30.0,2017-08-31 16:32:00+00:00,2018-03-22 16:34:00+00:00,203.0,2017,100.0,False,2017-08-01,404.17,0.24,13,pass,2017-08-01los angeles,384.1707317073171,491.15238095238107,6.827272727272727,0.5581395348837209,0.06976744186046512,0.0,0.0,0.0,0.0,30.804878048780488,14.146341463414634,57.19512195121951,0.0,0.028837209302325587,102.4390243902439,1.4390243902439024,0.0372093023255814,0.0,77.3439024390244,88.52682926829269,66.1829268292683
159,19,los angeles,34.22957,-118.2674,"LA City, Burbank Fire Department",La Tuna Fire ,7194.0,2017-09-01 13:26:00+00:00,2018-01-09 12:49:00+00:00,129.0,2017,100.0,False,2017-09-01,404.26,0.09,15,pass,2017-09-01los angeles,230.26829268292684,499.153125,6.909090909090909,1.9069767441860466,0.4186046511627907,0.0,0.0,0.0,0.0,27.878048780487806,7.560975609756097,48.829268292682926,0.0,0.1123255813953488,102.46341463414635,25.78048780487805,0.1509090909090909,0.0,71.82439024390244,82.70975609756097,60.931707317073176
160,15,kern,35.76,-118.406,Sequoia National Forest,Caldwell Fire,1319.0,2017-09-01 14:37:00+00:00,2018-01-09 12:50:00+00:00,129.0,2017,100.0,False,2017-09-01,404.26,0.09,15,pass,2017-09-01kern,266.0,715.21,6.949999999999999,2.2,0.9333333333333333,0.0,0.0,0.0,0.0,27.0,12.2,43.733333333333334,0.0,0.29133333333333333,104.66666666666667,35.46666666666667,0.39466666666666667,0.0,72.9,86.50666666666666,59.32
161,15,kern,35.59302,-118.46734,Kern County Fire,Lakewood Fire,40.0,2017-09-29 15:58:00+00:00,2018-01-09 13:29:00+00:00,101.0,2017,100.0,False,2017-09-01,403.23,0.19,14,pass,2017-09-01kern,266.0,715.21,6.949999999999999,2.2,0.9333333333333333,0.0,0.0,0.0,0.0,27.0,12.2,43.733333333333334,0.0,0.29133333333333333,104.66666666666667,35.46666666666667,0.39466666666666667,0.0,72.9,86.50666666666666,59.32
162,37,san diego,32.6001,-116.76997,CAL FIRE San Diego Unit,Border Fire,130.0,2017-09-01 04:20:00+00:00,2018-01-09 12:50:00+00:00,130.0,2017,100.0,True,2017-09-01,404.26,0.09,15,pass,2017-09-01san diego,195.6578947368421,372.0575471698111,6.04,1.5053763440860215,0.21505376344086022,0.0,0.0,0.05263157894736842,0.0,27.42105263157895,5.7368421052631575,46.18421052631579,0.0,0.06376344086021499,98.15789473684211,44.3421052631579,0.08290322580645158,0.0,70.08947368421055,81.37631578947367,58.800000000000004
163,33,riverside,33.530045,-116.594422,CAL FIRE/Riverside County Fire,Manzanita Fire,6309.0,2017-06-26 15:10:00+00:00,2018-01-09 11:08:00+00:00,196.0,2017,100.0,False,2017-06-01,408.8,0.07,9,pass,2017-06-01riverside,455.2083333333333,579.447619047619,7.525,0.0625,0.0,0.0,0.0,0.0,0.0,29.291666666666668,20.333333333333332,51.833333333333336,0.0,0.00125,109.70833333333333,14.625,0.0015151515151515152,0.0,79.72083333333333,95.31666666666666,64.12083333333335
164,33,riverside,33.98639,-117.21314,CAL FIRE / Riverside County Fire,Smiley Fire,153.0,2017-06-18 15:10:00+00:00,2018-01-09 10:46:00+00:00,204.0,2017,100.0,False,2017-06-01,408.72,0.06,7,pass,2017-06-01riverside,455.2083333333333,579.447619047619,7.525,0.0625,0.0,0.0,0.0,0.0,0.0,29.291666666666668,20.333333333333332,51.833333333333336,0.0,0.00125,109.70833333333333,14.625,0.0015151515151515152,0.0,79.72083333333333,95.31666666666666,64.12083333333335
165,33,riverside,33.71025,-117.31924,CAL FIRE / Riverside County Fire,Trellis Fire,26.0,2017-06-18 16:03:00+00:00,2018-01-09 10:59:00+00:00,204.0,2017,100.0,False,2017-06-01,408.72,0.06,7,pass,2017-06-01riverside,455.2083333333333,579.447619047619,7.525,0.0625,0.0,0.0,0.0,0.0,0.0,29.291666666666668,20.333333333333332,51.833333333333336,0.0,0.00125,109.70833333333333,14.625,0.0015151515151515152,0.0,79.72083333333333,95.31666666666666,64.12083333333335
166,33,riverside,33.90965,-116.9669,CAL FIRE / Riverside County Fire,Lambs Fire,10.0,2017-06-18 12:28:00+00:00,2018-01-09 10:35:00+00:00,204.0,2017,100.0,False,2017-06-01,408.72,0.06,7,pass,2017-06-01riverside,455.2083333333333,579.447619047619,7.525,0.0625,0.0,0.0,0.0,0.0,0.0,29.291666666666668,20.333333333333332,51.833333333333336,0.0,0.00125,109.70833333333333,14.625,0.0015151515151515152,0.0,79.72083333333333,95.31666666666666,64.12083333333335
167,33,riverside,33.584036,-116.97203600000002,CAL FIRE / Riverside County Fire,Valley Fire,33.0,2017-06-13 12:00:00+00:00,2018-01-09 10:32:00+00:00,209.0,2017,100.0,False,2017-06-01,409.68,0.13,13,pass,2017-06-01riverside,455.2083333333333,579.447619047619,7.525,0.0625,0.0,0.0,0.0,0.0,0.0,29.291666666666668,20.333333333333332,51.833333333333336,0.0,0.00125,109.70833333333333,14.625,0.0015151515151515152,0.0,79.72083333333333,95.31666666666666,64.12083333333335
168,33,riverside,33.52584,-116.85226000000002,CAL FIRE / Riverside County Fire,Reed Fire,20.0,2017-06-13 17:21:00+00:00,2018-01-09 10:32:00+00:00,209.0,2017,100.0,False,2017-06-01,409.68,0.13,13,pass,2017-06-01riverside,455.2083333333333,579.447619047619,7.525,0.0625,0.0,0.0,0.0,0.0,0.0,29.291666666666668,20.333333333333332,51.833333333333336,0.0,0.00125,109.70833333333333,14.625,0.0015151515151515152,0.0,79.72083333333333,95.31666666666666,64.12083333333335
169,33,riverside,33.87107,-116.88096999999999,CAL FIRE/Riverside County Fire,Shirleon Fire ,10.0,2017-06-04 16:48:00+00:00,2018-01-09 10:26:00+00:00,218.0,2017,100.0,False,2017-06-01,409.72,0.08,9,pass,2017-06-01riverside,455.2083333333333,579.447619047619,7.525,0.0625,0.0,0.0,0.0,0.0,0.0,29.291666666666668,20.333333333333332,51.833333333333336,0.0,0.00125,109.70833333333333,14.625,0.0015151515151515152,0.0,79.72083333333333,95.31666666666666,64.12083333333335
170,33,riverside,33.94788,-116.59719,CAL FIRE/Riverside County Fire,Fairview Fire,26.0,2017-06-01 16:12:00+00:00,2018-01-09 10:23:00+00:00,221.0,2017,100.0,False,2017-06-01,409.25,0.34,10,pass,2017-06-01riverside,455.2083333333333,579.447619047619,7.525,0.0625,0.0,0.0,0.0,0.0,0.0,29.291666666666668,20.333333333333332,51.833333333333336,0.0,0.00125,109.70833333333333,14.625,0.0015151515151515152,0.0,79.72083333333333,95.31666666666666,64.12083333333335
171,33,riverside,33.82165,-116.96078999999999,CAL FIRE / Riverside County Fire,Vernon Fire,27.0,2017-06-03 12:09:00+00:00,2018-01-09 10:24:00+00:00,219.0,2017,100.0,False,2017-06-01,409.66,0.17,12,pass,2017-06-01riverside,455.2083333333333,579.447619047619,7.525,0.0625,0.0,0.0,0.0,0.0,0.0,29.291666666666668,20.333333333333332,51.833333333333336,0.0,0.00125,109.70833333333333,14.625,0.0015151515151515152,0.0,79.72083333333333,95.31666666666666,64.12083333333335
172,40,san luis obispo,35.4025,-120.4992,CAL FIRE San Luis Obispo Unit,Hill Fire,1598.0,2017-06-26 15:27:00+00:00,2018-01-09 11:08:00+00:00,196.0,2017,100.0,True,2017-06-01,408.8,0.07,9,pass,2017-06-01san luis obispo,188.72727272727272,351.6764705882353,8.7,0.0,0.0,0.0,0.0,0.0,0.0,28.90909090909091,12.454545454545455,41.72727272727273,0.0,0.0,99.9090909090909,34.54545454545455,0.0,0.0,70.14545454545454,86.23636363636363,54.04545454545453
173,40,san luis obispo,35.6871,-120.3187,CAL FIRE San Luis Obispo Unit,Lucy Fire,150.0,2017-06-14 11:44:00+00:00,2018-01-09 10:33:00+00:00,208.0,2017,100.0,False,2017-06-01,409.48,0.17,8,pass,2017-06-01san luis obispo,188.72727272727272,351.6764705882353,8.7,0.0,0.0,0.0,0.0,0.0,0.0,28.90909090909091,12.454545454545455,41.72727272727273,0.0,0.0,99.9090909090909,34.54545454545455,0.0,0.0,70.14545454545454,86.23636363636363,54.04545454545453
174,8,del norte,41.93323,-124.19628999999999,CAL FIRE Humboldt-Del Norte Unit,Shore Fire,28.0,2017-06-26 21:30:00+00:00,2018-01-09 11:08:00+00:00,196.0,2017,100.0,False,2017-06-01,408.8,0.07,9,pass,2017-06-01del norte,49.333333333333336,579.8,8.7,10.333333333333334,5.0,0.0,0.0,1.0,0.0,11.666666666666666,2.0,35.333333333333336,0.0,1.0566666666666666,85.0,239.66666666666666,2.9933333333333336,0.0,58.599999999999994,67.1,50.06666666666666
175,47,siskiyou,40.703775,-122.64507900000001,CAL FIRE Siskiyou Unit,King Fire,19.0,2017-06-26 12:30:00+00:00,2018-01-09 11:08:00+00:00,196.0,2017,100.0,True,2017-06-01,408.8,0.07,9,pass,2017-06-01siskiyou,125.4090909090909,1008.0166666666667,5.15,4.6,2.2666666666666666,0.2,0.0,0.9545454545454546,0.0,24.136363636363637,8.181818181818182,34.5,0.2,0.42933333333333334,98.95454545454545,114.04545454545455,0.8506666666666667,0.2,65.39545454545454,80.58181818181819,50.19090909090908
176,47,siskiyou,41.93006,-122.36545,CAL FIRE Siskiyou Unit,Bogus Fire,56.0,2017-06-18 15:45:00+00:00,2018-01-09 10:59:00+00:00,204.0,2017,100.0,False,2017-06-01,408.72,0.06,7,pass,2017-06-01siskiyou,125.4090909090909,1008.0166666666667,5.15,4.6,2.2666666666666666,0.2,0.0,0.9545454545454546,0.0,24.136363636363637,8.181818181818182,34.5,0.2,0.42933333333333334,98.95454545454545,114.04545454545455,0.8506666666666667,0.2,65.39545454545454,80.58181818181819,50.19090909090908
177,47,siskiyou,41.841,-123.47399999999999,CAL FIRE Siskiyou Unit / Klamath National Forest,Salmon-August Complex ,0.0,2017-06-25 17:00:00+00:00,2018-01-09 11:07:00+00:00,197.0,2017,100.0,False,2017-06-01,408.69,0.17,10,pass,2017-06-01siskiyou,125.4090909090909,1008.0166666666667,5.15,4.6,2.2666666666666666,0.2,0.0,0.9545454545454546,0.0,24.136363636363637,8.181818181818182,34.5,0.2,0.42933333333333334,98.95454545454545,114.04545454545455,0.8506666666666667,0.2,65.39545454545454,80.58181818181819,50.19090909090908
178,47,siskiyou,41.8721,-122.4571,CAL FIRE Siskiyou Unit,Whitepine Fire,46.0,2017-06-06 16:38:00+00:00,2018-01-09 10:27:00+00:00,216.0,2017,100.0,True,2017-06-01,409.92,0.08,10,pass,2017-06-01siskiyou,125.4090909090909,1008.0166666666667,5.15,4.6,2.2666666666666666,0.2,0.0,0.9545454545454546,0.0,24.136363636363637,8.181818181818182,34.5,0.2,0.42933333333333334,98.95454545454545,114.04545454545455,0.8506666666666667,0.2,65.39545454545454,80.58181818181819,50.19090909090908
179,10,fresno,36.07228,-120.26561000000001,CAL FIRE Fresno Kings Unit,Jayne Fire,5738.0,2017-04-20 15:40:00+00:00,2018-01-09 09:51:00+00:00,263.0,2017,100.0,True,2017-04-01,409.85,0.19,14,pass,2017-04-01fresno,5.117647058823529,672.225,8.3,6.230769230769231,4.153846153846154,0.0,0.0,5.352941176470588,0.0,11.882352941176471,0.0,30.294117647058822,0.0,0.9969230769230768,77.47058823529412,316.5882352941176,2.3984615384615386,0.0,54.54117647058825,66.29411764705883,42.77058823529412
180,10,fresno,36.530836,-120.20659199999999,Fresno County Fire ,El Dorado Fire,976.0,2017-04-28 15:40:00+00:00,2018-01-09 09:52:00+00:00,255.0,2017,100.0,False,2017-04-01,409.57,0.1,4,pass,2017-04-01fresno,5.117647058823529,672.225,8.3,6.230769230769231,4.153846153846154,0.0,0.0,5.352941176470588,0.0,11.882352941176471,0.0,30.294117647058822,0.0,0.9969230769230768,77.47058823529412,316.5882352941176,2.3984615384615386,0.0,54.54117647058825,66.29411764705883,42.77058823529412
181,10,fresno,36.5355,-120.6585,CAL FIRE Fresno-Kings Unit,Tumey Fire,126.0,2017-04-29 17:15:00+00:00,2018-01-09 09:52:00+00:00,254.0,2017,100.0,False,2017-04-01,409.5,0.26,4,pass,2017-04-01fresno,5.117647058823529,672.225,8.3,6.230769230769231,4.153846153846154,0.0,0.0,5.352941176470588,0.0,11.882352941176471,0.0,30.294117647058822,0.0,0.9969230769230768,77.47058823529412,316.5882352941176,2.3984615384615386,0.0,54.54117647058825,66.29411764705883,42.77058823529412
182,50,stanislaus,38.329,-119.78200000000001,Stanislaus National Forest,Summit Complex,5247.0,2017-07-31 13:44:00+00:00,2018-01-09 12:15:00+00:00,161.0,2017,100.0,False,2017-07-01,406.9,0.14,15,pass,2017-07-01stanislaus,537.3333333333334,137.05999999999997,7.8,0.0,0.0,0.0,0.0,0.0,0.0,31.0,29.333333333333332,59.0,0.0,0.0,104.0,0.0,0.0,0.0,82.36666666666666,96.7,68.0
183,50,stanislaus,37.81827,-120.65763999999999,CAL FIRE Tuolumne-Calaveras Unit,Willms Fire,19.0,2017-07-18 22:39:00+00:00,2018-01-09 12:01:00+00:00,174.0,2017,100.0,False,2017-07-01,407.31,0.25,6,pass,2017-07-01stanislaus,537.3333333333334,137.05999999999997,7.8,0.0,0.0,0.0,0.0,0.0,0.0,31.0,29.333333333333332,59.0,0.0,0.0,104.0,0.0,0.0,0.0,82.36666666666666,96.7,68.0
184,33,riverside,33.689091999999995,-117.396404,CAL FIRE / Riverside County Fire,Rose Fire,200.0,2017-07-31 14:22:00+00:00,2018-01-09 12:15:00+00:00,161.0,2017,100.0,False,2017-07-01,406.9,0.14,15,pass,2017-07-01riverside,612.4583333333334,571.3261904761905,7.275,0.59375,0.0625,0.0,0.0,0.0,0.0,30.791666666666668,25.125,62.25,0.0,0.0334375,109.16666666666667,0.2916666666666667,0.03333333333333333,0.0,84.87499999999999,98.55833333333334,71.19166666666668
185,33,riverside,33.913089,-117.09623300000001,CAL FIRE Riverside Unit,Lisa Fire,11.0,2017-07-02 13:04:00+00:00,2018-01-09 11:16:00+00:00,190.0,2017,100.0,False,2017-07-01,406.82,0.04,4,pass,2017-07-01riverside,612.4583333333334,571.3261904761905,7.275,0.59375,0.0625,0.0,0.0,0.0,0.0,30.791666666666668,25.125,62.25,0.0,0.0334375,109.16666666666667,0.2916666666666667,0.03333333333333333,0.0,84.87499999999999,98.55833333333334,71.19166666666668
186,33,riverside,33.75526,-117.25075,CAL FIRE/Riverside County Fire,Ellis Fire,72.0,2017-07-18 15:34:00+00:00,2018-01-09 12:01:00+00:00,174.0,2017,100.0,False,2017-07-01,407.31,0.25,6,pass,2017-07-01riverside,612.4583333333334,571.3261904761905,7.275,0.59375,0.0625,0.0,0.0,0.0,0.0,30.791666666666668,25.125,62.25,0.0,0.0334375,109.16666666666667,0.2916666666666667,0.03333333333333333,0.0,84.87499999999999,98.55833333333334,71.19166666666668
187,33,riverside,33.626129999999996,-117.07975,CALFIRE / Riverside County Fire,Washington Fire,32.0,2017-07-13 10:28:00+00:00,2018-01-09 11:54:00+00:00,180.0,2017,100.0,False,2017-07-01,406.67,0.18,11,pass,2017-07-01riverside,612.4583333333334,571.3261904761905,7.275,0.59375,0.0625,0.0,0.0,0.0,0.0,30.791666666666668,25.125,62.25,0.0,0.0334375,109.16666666666667,0.2916666666666667,0.03333333333333333,0.0,84.87499999999999,98.55833333333334,71.19166666666668
188,33,riverside,33.77896,-117.24091000000001,CAL FIRE / Riverside County Fire,Navajo Fire,10.0,2017-07-13 14:14:00+00:00,2018-01-09 11:54:00+00:00,179.0,2017,100.0,False,2017-07-01,406.67,0.18,11,pass,2017-07-01riverside,612.4583333333334,571.3261904761905,7.275,0.59375,0.0625,0.0,0.0,0.0,0.0,30.791666666666668,25.125,62.25,0.0,0.0334375,109.16666666666667,0.2916666666666667,0.03333333333333333,0.0,84.87499999999999,98.55833333333334,71.19166666666668
189,33,riverside,33.853229999999996,-117.48195,CAL FIRE / Riverside County Fire,Eagle Fire,205.0,2017-07-04 16:55:00+00:00,2018-01-09 11:44:00+00:00,188.0,2017,100.0,False,2017-07-01,409.34,0.21,12,pass,2017-07-01riverside,612.4583333333334,571.3261904761905,7.275,0.59375,0.0625,0.0,0.0,0.0,0.0,30.791666666666668,25.125,62.25,0.0,0.0334375,109.16666666666667,0.2916666666666667,0.03333333333333333,0.0,84.87499999999999,98.55833333333334,71.19166666666668
190,33,riverside,33.993159999999996,-117.48405,CAL FIRE / Riverside County Fire,Jurupa Fire,35.0,2017-07-04 15:20:00+00:00,2018-01-09 11:43:00+00:00,188.0,2017,100.0,False,2017-07-01,409.34,0.21,12,pass,2017-07-01riverside,612.4583333333334,571.3261904761905,7.275,0.59375,0.0625,0.0,0.0,0.0,0.0,30.791666666666668,25.125,62.25,0.0,0.0334375,109.16666666666667,0.2916666666666667,0.03333333333333333,0.0,84.87499999999999,98.55833333333334,71.19166666666668
191,33,riverside,33.819759999999995,-117.18552,Riverside County Fire Department,Placentia Fire,63.0,2017-07-28 18:11:00+00:00,2018-01-09 12:07:00+00:00,164.0,2017,100.0,False,2017-07-01,407.07,0.12,9,pass,2017-07-01riverside,612.4583333333334,571.3261904761905,7.275,0.59375,0.0625,0.0,0.0,0.0,0.0,30.791666666666668,25.125,62.25,0.0,0.0334375,109.16666666666667,0.2916666666666667,0.03333333333333333,0.0,84.87499999999999,98.55833333333334,71.19166666666668
192,33,riverside,33.877390000000005,-117.16215,CAL FIRE/Riverside County Fire Department,Lago Fire,50.0,2017-07-03 15:14:00+00:00,2018-01-09 11:41:00+00:00,189.0,2017,100.0,False,2017-07-01,407.38,0.06,5,pass,2017-07-01riverside,612.4583333333334,571.3261904761905,7.275,0.59375,0.0625,0.0,0.0,0.0,0.0,30.791666666666668,25.125,62.25,0.0,0.0334375,109.16666666666667,0.2916666666666667,0.03333333333333333,0.0,84.87499999999999,98.55833333333334,71.19166666666668
193,33,riverside,33.968959999999996,-117.25411000000001,CAL FIRE / Riverside County Fire,Timber Fire,30.0,2017-07-03 19:31:00+00:00,2018-01-09 11:42:00+00:00,189.0,2017,100.0,False,2017-07-01,407.38,0.06,5,pass,2017-07-01riverside,612.4583333333334,571.3261904761905,7.275,0.59375,0.0625,0.0,0.0,0.0,0.0,30.791666666666668,25.125,62.25,0.0,0.0334375,109.16666666666667,0.2916666666666667,0.03333333333333333,0.0,84.87499999999999,98.55833333333334,71.19166666666668
194,33,riverside,33.91806,-116.99321,CAL FIRE/Riverside County Fire Department ,Canyon Fire,10.0,2017-07-03 13:34:00+00:00,2018-01-09 11:41:00+00:00,189.0,2017,100.0,False,2017-07-01,407.38,0.06,5,pass,2017-07-01riverside,612.4583333333334,571.3261904761905,7.275,0.59375,0.0625,0.0,0.0,0.0,0.0,30.791666666666668,25.125,62.25,0.0,0.0334375,109.16666666666667,0.2916666666666667,0.03333333333333333,0.0,84.87499999999999,98.55833333333334,71.19166666666668
195,36,san bernardino,34.19076,-117.26969,San Bernardino National Forest,Mile Fire,100.0,2017-07-31 14:44:00+00:00,2018-01-09 12:16:00+00:00,161.0,2017,100.0,False,2017-07-01,406.9,0.14,15,pass,2017-07-01san bernardino,594.741935483871,958.4659090909091,8.225,0.7857142857142857,0.17857142857142858,0.0,0.0,0.0,0.0,31.0,24.580645161290324,62.0,0.0,0.04535714285714286,106.83870967741936,0.6129032258064516,0.060714285714285714,0.0,84.16129032258064,97.9,70.43870967741935
196,36,san bernardino,34.09773,-117.10566999999999,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, USFS - San Bernardino National Forest and City of Highland",Bridge Fire,460.0,2017-07-14 14:23:00+00:00,2018-04-12 14:52:00+00:00,272.0,2017,100.0,False,2017-07-01,406.91,0.1,11,pass,2017-07-01san bernardino,594.741935483871,958.4659090909091,8.225,0.7857142857142857,0.17857142857142858,0.0,0.0,0.0,0.0,31.0,24.580645161290324,62.0,0.0,0.04535714285714286,106.83870967741936,0.6129032258064516,0.060714285714285714,0.0,84.16129032258064,97.9,70.43870967741935
197,36,san bernardino,34.20152,-117.14466000000002,USFS - San Bernardino National Forest,Dollar Fire,85.0,2017-07-22 13:35:00+00:00,2018-01-09 12:03:00+00:00,170.0,2017,100.0,False,2017-07-01,406.43,0.09,14,pass,2017-07-01san bernardino,594.741935483871,958.4659090909091,8.225,0.7857142857142857,0.17857142857142858,0.0,0.0,0.0,0.0,31.0,24.580645161290324,62.0,0.0,0.04535714285714286,106.83870967741936,0.6129032258064516,0.060714285714285714,0.0,84.16129032258064,97.9,70.43870967741935
198,36,san bernardino,34.139,-117.199,San Bernardino National Forest - USFS ,Seine Fire,20.0,2017-07-22 15:49:00+00:00,2018-01-09 12:03:00+00:00,170.0,2017,100.0,False,2017-07-01,406.43,0.09,14,pass,2017-07-01san bernardino,594.741935483871,958.4659090909091,8.225,0.7857142857142857,0.17857142857142858,0.0,0.0,0.0,0.0,31.0,24.580645161290324,62.0,0.0,0.04535714285714286,106.83870967741936,0.6129032258064516,0.060714285714285714,0.0,84.16129032258064,97.9,70.43870967741935
199,36,san bernardino,34.304722,-117.3125,CAL FIRE San Bernardino Unit / San Bernardino National Forest,Silver Fire,13.0,2017-07-04 13:15:00+00:00,2018-01-09 11:42:00+00:00,188.0,2017,100.0,False,2017-07-01,409.34,0.21,12,pass,2017-07-01san bernardino,594.741935483871,958.4659090909091,8.225,0.7857142857142857,0.17857142857142858,0.0,0.0,0.0,0.0,31.0,24.580645161290324,62.0,0.0,0.04535714285714286,106.83870967741936,0.6129032258064516,0.060714285714285714,0.0,84.16129032258064,97.9,70.43870967741935
200,36,san bernardino,34.412040000000005,-117.03031000000001,Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit / San Bernardino County Fire,High Fire,170.0,2017-07-23 15:53:00+00:00,2018-01-09 12:04:00+00:00,169.0,2017,100.0,True,2017-07-01,407.27,0.3,12,pass,2017-07-01san bernardino,594.741935483871,958.4659090909091,8.225,0.7857142857142857,0.17857142857142858,0.0,0.0,0.0,0.0,31.0,24.580645161290324,62.0,0.0,0.04535714285714286,106.83870967741936,0.6129032258064516,0.060714285714285714,0.0,84.16129032258064,97.9,70.43870967741935
201,36,san bernardino,34.149,-117.189,San Bernardino National Forest,Hidden Fire,46.0,2017-07-12 15:29:00+00:00,2018-01-09 11:54:00+00:00,180.0,2017,100.0,False,2017-07-01,406.74,0.38,10,pass,2017-07-01san bernardino,594.741935483871,958.4659090909091,8.225,0.7857142857142857,0.17857142857142858,0.0,0.0,0.0,0.0,31.0,24.580645161290324,62.0,0.0,0.04535714285714286,106.83870967741936,0.6129032258064516,0.060714285714285714,0.0,84.16129032258064,97.9,70.43870967741935
202,49,sonoma,38.702890000000004,-122.90217,CAL FIRE Sonoma-Lake-Napa Unit,Independence Fire,11.0,2017-07-31 23:17:00+00:00,2018-01-09 12:15:00+00:00,161.0,2017,100.0,False,2017-07-01,406.9,0.14,15,pass,2017-07-01sonoma,163.25,120.67241379310342,5.4,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,26.875,10.75,48.125,0.0,0.001851851851851852,98.25,37.375,0.007407407407407408,0.0,69.2625,85.1,53.43750000000001
203,27,monterey,35.86596,-120.64583999999999,CAL FIRE San Benito-Monterey,Country Fire,82.0,2017-08-07 18:08:00+00:00,2018-01-09 12:27:00+00:00,154.0,2017,100.0,False,2017-08-01,405.4,0.44,6,pass,2017-08-01monterey,166.72727272727272,159.08421052631581,6.85,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,26.0,9.272727272727273,49.81818181818182,0.0,0.005384615384615384,96.63636363636364,28.90909090909091,0.01,0.0,69.41818181818182,82.51818181818182,56.31818181818183
204,32,plumas,39.9034,-120.9761,U.S. Forest Service - Plumas National Forest,Minerva Fire,4310.0,2017-07-29 18:55:00+00:00,2018-01-09 12:08:00+00:00,163.0,2017,100.0,False,2017-07-01,406.09,0.19,6,pass,2017-07-01plumas,185.625,1311.1454545454546,,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,30.875,19.0,43.375,0.0,0.017142857142857144,97.75,3.25,0.015,0.0,70.89999999999999,90.47500000000001,51.31249999999999
205,55,tuolumne,37.905545000000004,-120.40813500000002,CAL FIRE Tuolumne-Calaveras Unit,Jacksonville Fire,690.0,2017-07-29 13:50:00+00:00,2018-01-09 12:09:00+00:00,163.0,2017,100.0,True,2017-07-01,406.09,0.19,6,pass,2017-07-01tuolumne,371.0,1094.1125,,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,30.375,22.0,52.5,0.0,0.0033333333333333335,98.875,29.25,0.005,0.0,76.175,91.89999999999999,60.45
206,55,tuolumne,37.90014,-120.36005,CAL FIRE Tuolumne-Calaveras Unit ,Twist Fire,124.0,2017-07-30 16:28:00+00:00,2018-01-09 12:14:00+00:00,162.0,2017,100.0,False,2017-07-01,407.1,0.14,15,pass,2017-07-01tuolumne,371.0,1094.1125,,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,30.375,22.0,52.5,0.0,0.0033333333333333335,98.875,29.25,0.005,0.0,76.175,91.89999999999999,60.45
207,45,shasta,40.69259,-122.17383999999998,CAL FIRE Shasta Trinity Unit,Sky Fire,17.0,2017-07-29 17:29:00+00:00,2018-01-09 12:12:00+00:00,163.0,2017,100.0,False,2017-07-01,406.09,0.19,6,pass,2017-07-01shasta,439.0,608.1034482758621,4.7,0.0,0.0,0.0,0.0,0.0,0.0,30.23076923076923,24.923076923076923,55.0,0.0,0.0,103.84615384615384,3.769230769230769,0.0,0.0,79.30000000000001,96.46153846153847,62.16153846153846
